Site ID,Site Name,Room ID,Interior/Exterior,Location,Room,Structure,Above/Below Five Feet,K-2nd Grade,Substrate,Square Feet,Square Feet Parsed,Filename,Site (parsed from filename)
O5,East Sylvan / Odyssey,BT,Interior,Classroom 21,,Door and frame,Above and below,Yes,Wood,30,30,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
O5,East Sylvan / Odyssey,BU,Interior,"Lower level, north stairwell, doorway",,Door and frame,Above and below,Yes,Wood,20,20,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
O5,East Sylvan / Odyssey,BV,Interior,Classroom 23,,Door and frame,Above and below,Yes,Wood,50,50,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
O5,East Sylvan / Odyssey,BW,Interior,Classroom 23,,Window frames and sills,Above and below,Yes,Wood,20,20,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
O5,East Sylvan / Odyssey,BX,Interior,Classroom closet 23,,Cabinets,Below,Yes,Wood,5,5,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
O5,East Sylvan / Odyssey,BY,Interior,"Lower level, south stairwell, above closet #24",,Wall,Above,Yes,Plaster,3,3,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
O5,East Sylvan / Odyssey,BZ,Interior,Classroom 19,,Door and frame,Above and below,Yes,Wood,25,25,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
O5,East Sylvan / Odyssey,CA,Interior,Classroom 19,,Support column,Above,Yes,Concrete,2,2,PPS_Odyssey_Condition Assessment Table.xlsx,Odyssey
879,Peninsula,A,Interior,Boy's restroom across from classroom 129,,Double doors and frames,Above and below,No,Wood,120,120,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,B,Interior,Girl's restroom across from classroom 129,,Double doors and frames,Above and below,No,Wood,120,120,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,C,Interior,Classroom 129,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,D,Interior,Classroom 127,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,E,Interior,Classroom 125,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,F,Interior,Classroom 125,,Radiator housing,Below,Yes,Metal,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,G,Interior,Classroom 122,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,H,Interior,Classroom 122,,Radiator housing,Below,Yes,Metal,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,I,Interior,Work room 120,,Door and frame,Above and below,No,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,J,Interior,Work room storage 120,,Built-in shelving,Above and below,No,Wood,200,200,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,K,Interior,Work room storage 120,,Door frame,Above and below,No,Wood,15,15,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,L,Interior,Kiln room 120C,,Built-in shelving,Above and below,No,Wood,250,250,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,M,Interior,Classroom 118,,Radiator housing,Below,Yes,Metal,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,N,Interior,Classroom 118,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,O,Interior,Gym,,Baseboards,Below,No,Wood,500,500,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,P,Interior,Gym-to girl's locker room,,Door and frame,Above and below,No,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,Q,Interior,Gym- to store room,,Door and frame,Above and below,No,Wood,15,15,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,R,Interior,Gym- to director's office,,Door and frame,Above and below,No,Wood,15,15,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,S,Interior,Gym- to boy's locker room,,Door and frame,Above and below,No,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,T,Interior,Boy's locker room,,East wall under windows,Above and below,No,Drywall,80,80,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,U,Interior,Gym-northeast entrance,,Double doors and frames,Above and below,No,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,V,Interior,Gym-southwest storage,,Double doors and frames,Above and below,No,Wood,120,120,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,W,Interior,Gym-southwest storage,,Ceiling,Above,No,p,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,X,Interior,Gym-southwest entrance,,Double doors and frames,Above and below,No,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,Y,Interior,Custodial by classroom 117,,Door,Above and below,No,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,Z,Interior,Boiler room,,Floor,Below,No,Concrete,1200,1200,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AA,Interior,Boiler room,,Double doors to exterior,Above and below,No,Metal,90,90,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AB,Interior,Boiler room office,,Floor,Below,No,Concrete,100,100,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AC,Interior,Boiler room,,North wall,Above and below,No,Concrete,200,200,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AD,Interior,Boiler room,,East wall by electrical room,Above and below,No,Concrete,200,200,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AE,Interior,Hallway near boiler room,,Handrails,Below,No,Metal,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AF,Interior,Kitchen dry storage,,Built-in shelving,Above and below,No,Wood,200,200,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AG,Interior,Kitchen dry storage,,Door frame,Above and below,No,Wood,15,15,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AH,Exterior,Exterior of library,,Edge of roof where gutter fell off,Above,No,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AI,Interior,Fan room,,Door and frame,Above and below,No,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AJ,Interior,Classroom 115,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AK,Interior,Classroom 115,,Radiator housing,Below,Yes,Metal,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AL,Interior,Classroom 115,,Built-in shelving on east wall,Below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AM,Interior,Classroom 113,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AN,Interior,Classroom 113,,Chalkboard rail on south wall,Below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AO,Interior,Classroom 113,,Built-in shelving on east wall,Below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AP,Interior,Classroom 111,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AQ,Interior,Classroom 111,,Chalkboard rail on south wall,Below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AR,Interior,Classroom 111,,Built-in shelves on coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AS,Interior,Classroom 109,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AT,Interior,Classroom 109,,Built-in shelves in coat closet,Above and below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AU,Interior,Classroom 109,,Radiator housing,Below,Yes,Metal,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AV,Interior,Classroom 109,,Chalkboard rail on south wall,Below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AW,Interior,Classroom 107,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AX,Interior,Classroom 107,,Built-in shelves in coat closet,Above and below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AY,Interior,Classroom 107,,Chalkboard rail on south wall,Below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,AZ,Interior,Classroom 105,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BA,Interior,Classroom 105,,Built-in shelves in coat closet,Above and below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BB,Interior,Classroom 103,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BC,Interior,Classroom 103,,Built-in shelves in coat closet,Above and below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BD,Interior,Girl's restroom across from classroom 113,,Door,Above and below,No,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BE,Interior,Custodial across from classroom 113,,Door and frame,Above and below,No,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BF,Interior,Boy's restroom across from classroom 113,,Door,Above and below,No,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BG,Interior,Classroom 112,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BH,Interior,Classroom 112,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BI,Interior,Classroom 108,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BJ,Interior,Classroom 108,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BK,Interior,Classroom 108,,Chalkboard rail on south wall,Below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BL,Interior,Classroom 106,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BM,Interior,Classroom 104,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BN,Interior,Classroom 104,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BO,Interior,Classroom 102,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BP,Interior,Kindergarten 102,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BQ,Interior,Kindergarten 100,,Built-in cabinets and trim under sink,Below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BR,Interior,Kindergarten 100,,Windowsills,Below,Yes,Wood,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BS,Interior,Classroom 101,,Doorframe,Above and below,Yes,Wood,15,15,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BT,Interior,Classroom 101,,Built-in cabinets and trim under sink,Below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BU,Interior,Classroom 101,,Windowsills,Below,Yes,Wood,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BV,Interior,Classroom 110,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BW,Interior,Classroom 110,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BX,Interior,Classroom 110,,Chalkboard rail on north wall,Below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BY,Interior,Classroom 117,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,BZ,Interior,Classroom 117,,Built-in shelves in coat closet,Above and below,Yes,Wood,30,30,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CA,Interior,Classroom 117,,Chalkboard rail on south wall,Below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CB,Interior,Classroom 118,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CC,Interior,Classroom 119,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CD,Interior,Classroom 119,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CE,Interior,Classroom 121,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CF,Interior,Classroom 121,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CG,Interior,Classroom 123,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CH,Interior,Classroom 123,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CI,Interior,Classroom 125,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CJ,Interior,Classroom 127,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CK,Interior,Classroom 129,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CL,Interior,Classroom 126,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CM,Interior,Classroom 126,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CN,Interior,Classroom 126,,Radiator housing,Below,Yes,Metal,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CO,Interior,Classroom 128,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CP,Interior,Classroom 128,,Built-in shelves in coat closet,Above and below,Yes,Wood,20,20,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CQ,Interior,Classroom 124,,Door,Above and below,Yes,Wood,45,45,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CR,Interior,Classroom 124,,Radiator housing,Below,Yes,Metal,40,40,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CS,Interior,Main office,,Door and frame,Above and below,No,Wood,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CT,Interior,Main office,,Windowsills,Below,No,Wood,12,12,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CU,Interior,Office work room,,Windowsills,Below,No,Wood,12,12,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CV,Interior,Office work room,,Doorframe,Above and below,No,Wood,15,15,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CW,Interior,Main office- Principal,,Windowsills,Below,No,Wood,12,12,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CX,Interior,Stage,,Floor,Below,No,Wood,1000,1000,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CY,Exterior,Outside main entrance,,Handrails,Below,No,Metal,100,100,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
879,Peninsula,CZ,Exterior,Southwest corner of building,,Handrails,Below,No,Metal,60,60,PPS_Peninsula_Condition Assessment Table.xlsx,Peninsula
883,Richmond,A,Interior,Classroom 210,,Door,Above and below,No,Wood,45,45,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,B,Interior,Classroom 211,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,C,Interior,Classroom 211,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,D,Interior,Classroom 211,,Northeast corner wall,Below,No,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,E,Interior,Classroom 211,,Windowsills,Below,No,Wood,25,25,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,F,Exterior,Classroom 211,,Window assemblies,Above,No,Wood,120,120,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,G,Interior,Classroom 212,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,H,Interior,Classroom 212,,West wall,Above and below,No,Plaster,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,I,Interior,Classroom 212,,Northwest corner wall,Above and below,No,Plaster,40,40,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,J,Interior,Classroom 212,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,K,Interior,Outside classroom 212,,Window assemblies,Above,No,Wood,120,120,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,L,Interior,Classroom 213,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,M,Interior,Classroom 213 storage,,Built-in cabinets under sink,Below,No,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,N,Interior,Classroom 208,,Door,Above and below,No,Wood,45,45,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,O,Interior,Classroom 208,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,P,Interior,Classroom 208,,Built-in shelves in coat closet,Above and below,No,Wood,30,30,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,Q,Interior,Classroom 209,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,R,Interior,Classroom 209,,East wall under windows,Below,No,Plaster,100,100,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,S,Interior,Classroom 209,,Windowsills,Below,No,Wood,25,25,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,T,Interior,Classroom 209,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,U,Interior,Classroom 209,,Built-in shelves in coat closet,Above and below,No,Wood,30,30,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,V,Interior,Classroom 207,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,W,Interior,Classroom 206,,Door,Above and below,No,Wood,45,45,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,X,Interior,Classroom 205,,Door,Above and below,No,Wood,45,45,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,Y,Interior,Classroom 205,,Built-in shelves in coat closet,Above and below,No,Wood,30,30,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,Z,Interior,Classroom 205,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AA,Interior,Classroom 204,,Door,Above and below,No,Wood,45,45,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AB,Interior,Classroom 204,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AC,Interior,Classroom 204,,Built-in shelves in coat closet,Above and below,No,Wood,30,30,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AD,Interior,Classroom 200,,Door,Above and below,No,Wood,45,45,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AE,Interior,Classroom 200,,Built-in cabinets under sink,Below,No,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AF,Interior,Classroom 201,,Door,Above and below,No,Wood,45,45,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AG,Interior,Classroom 201,,Wall in northwest corner,Below,No,Wood,15,15,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AH,Interior,Classroom 201,,Windowsills,Below,No,Wood,25,25,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AI,Interior,Classroom 201,,Built-in cabinets under sink,Below,No,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AJ,Interior,Classroom 203,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AK,Interior,Classroom 202,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AL,Interior,Classroom 202,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AM,Interior,Classroom 202,,Chalkboard rails,Below,No,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AN,Interior,Outside classroom 202,,Housing on drinking fountain pipes,Below,Yes,Metal,2,2,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AO,Interior,Classroom 109,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AP,Interior,Classroom 109,,Chalkboard rails,Below,No,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AQ,Interior,Classroom 109 storage,,Built-in cabinets under sink,Below,Yes,Wood,30,30,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AR,Interior,Classroom 108,,Doorframe,Above and below,Yes,Wood,15,15,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AS,Interior,Classroom 107,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AT,Interior,Classroom 106,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AU,Interior,Classroom 106,,Door frame to storage,Above and below,Yes,Wood,15,15,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AV,Interior,Classroom 106,,Chalkboard rails,Below,Yes,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AW,Interior,Classroom 107,,Door frame to storage,Above and below,Yes,Wood,15,15,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AX,Interior,Classroom 105,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AY,Interior,Classroom 105,,Built-in shelves in coat closet,Above and below,Yes,Wood,30,30,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,AZ,Interior,Classroom 105,,Chalkboard rails,Below,Yes,Wood,50,50,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BA,Interior,Classroom 104,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BB,Interior,Classroom 104,,Built-in shelves in coat closet,Above and below,Yes,Wood,30,30,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BC,Interior,Classroom 103,,Door and frame,Above and below,Yes,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BD,Interior,Classroom 103,,Built-in cabinets under sink,Below,Yes,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BE,Interior,Classroom 102,,Door,Above and below,Yes,Wood,15,15,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BF,Interior,Classroom 102,,Northwest corner wall and baseboards,Below,Yes,Plaster,40,40,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BG,Interior,Classroom 102,,Northeast corner wall and baseboards,Below,Yes,Plaster,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BH,Interior,Classroom 102,,Built-in cabinets under sink,Below,No,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BI,Interior,Classroom 101,,Built-in cabinets under sink,Below,No,Wood,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BJ,Interior,Classroom 100,,Northeast corner wall,Below,Yes,Plaster,20,20,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BK,Interior,Classroom 100,,Paint chips on ground in northeast corner,Below,Yes,,2,2,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BL,Interior,"Northeast stairwell, ground level",,Wall,Above,No,Plaster,70,70,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BM,Interior,Northeast stairwell landing,,Window assembly,Above,No,Wood,100,100,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BN,Interior,Faculty 111,,Door frame,Above and below,No,Wood,15,15,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BO,Interior,Main office,,Door and frame,Above and below,No,Wood,60,60,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BP,Interior,Play court,,Handrails,Below,No,Metal,40,40,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
883,Richmond,BQ,Interior,Gym,,Double doors and frames,Above and below,No,Wood,120,120,PPS_Richmond_Condition Assessment Table.xlsx,Richmond
